loss,val_loss
0.026978624984622,0.0064610582776367664
0.007749483920633793,0.005042910110205412
0.005969751626253128,0.003009089967235923
0.0048421151004731655,0.0027174637652933598
0.004006753209978342,0.002894793404266238
0.0034923988860100508,0.002402577083557844
0.003059186739847064,0.0025549677666276693
0.0027707484550774097,0.0016937399050220847
0.002539962064474821,0.0014358189655467868
0.002400564029812813,0.001169156632386148
