loss,val_loss
0.023427266627550125,0.00685761496424675
0.00768961850553751,0.004093795083463192
0.005512220785021782,0.0028456144500523806
0.004299493506550789,0.0022222292609512806
0.003530970774590969,0.002126546809449792
0.0029857191257178783,0.0018991515971720219
0.002741091651841998,0.0014592062216252089
0.0024393596686422825,0.001262290170416236
0.002216966589912772,0.001188815338537097
0.002091342583298683,0.0011504886206239462
